index,open,high,close,min
648940,1.16265,1.1628,1.16263,1.16275
649000,1.16292,1.16297,1.16265,1.16276
649060,1.16408,1.16408,1.16375,1.16386
649120,1.1646,1.16464,1.16453,1.16456
649180,1.16597,1.16618,1.16588,1.16606
649240,1.1675,1.16768,1.16747,1.16767
649300,1.16632,1.16651,1.16631,1.16649
649360,1.16701,1.1671,1.1667,1.16685
649420,1.16434,1.16473,1.16432,1.16452
649480,1.16601,1.16602,1.16537,1.1654
649540,1.16558,1.16565,1.16556,1.16563
649600,1.16641,1.16645,1.16639,1.1664
649660,1.16638,1.16672,1.16638,1.16656
649720,1.16696,1.16702,1.16681,1.16698
649780,1.1665,1.16656,1.1665,1.16656
649827,1.16641,1.16653,1.16638,1.16651
649887,1.1669,1.16698,1.1669,1.16693
649947,1.16768,1.16774,1.16761,1.16763
650007,1.16766,1.16773,1.16756,1.16773
650067,1.16684,1.1669,1.16675,1.16677
650127,1.16706,1.16712,1.16706,1.1671
650187,1.16747,1.16762,1.16744,1.16755
650247,1.16761,1.16774,1.16761,1.16773
650307,1.16712,1.16713,1.16687,1.16701
650367,1.16799,1.1684,1.16784,1.16788
650427,1.16811,1.16815,1.16751,1.16751
650487,1.16831,1.16855,1.16813,1.16839
650547,1.1693,1.16931,1.16903,1.16903
650607,1.16983,1.16988,1.16956,1.16985
650667,1.17079,1.17085,1.17032,1.17032
650727,1.17031,1.17036,1.17021,1.17033
650787,1.17242,1.17265,1.17219,1.17263
650847,1.17309,1.17329,1.17275,1.17285
650907,1.17163,1.17167,1.17146,1.17154
650967,1.17375,1.17397,1.17366,1.17386
651027,1.17412,1.17427,1.1741,1.17427
651087,1.17365,1.17381,1.17365,1.17376
651147,1.17398,1.17399,1.1737,1.17372
651207,1.1743,1.17434,1.17429,1.17429
651251,1.17402,1.17417,1.17399,1.17417
651311,1.17445,1.1745,1.17445,1.17448
651371,1.17414,1.17445,1.17412,1.1744
651431,1.17378,1.17383,1.17362,1.17382
651491,1.17454,1.1747,1.17448,1.1747
651551,1.17457,1.17462,1.17431,1.17431
651611,1.1729,1.17296,1.17287,1.17295
651671,1.17342,1.17342,1.17305,1.17328
651731,1.17319,1.17332,1.17314,1.17332
651791,1.17342,1.17354,1.17329,1.17344
651851,1.1733,1.1735,1.17311,1.17343
651911,1.17096,1.17109,1.17092,1.17092
651971,1.17086,1.17086,1.17067,1.17069
652031,1.17101,1.17113,1.17098,1.171
652091,1.1707,1.17076,1.1705,1.17076
652151,1.17096,1.17108,1.17084,1.17087
652211,1.1696,1.16967,1.16949,1.16954
652271,1.17282,1.17285,1.17233,1.17245
652331,1.1722,1.17249,1.17215,1.17226
652391,1.17215,1.17217,1.17192,1.17204
652451,1.17239,1.17242,1.17209,1.17222
652511,1.17168,1.17203,1.1715,1.17203
652571,1.17228,1.17255,1.17226,1.17234
652631,1.1721,1.17215,1.1721,1.17215
652675,1.17233,1.17235,1.17224,1.17225
652735,1.17303,1.17304,1.17292,1.17302
652795,1.17234,1.17246,1.17228,1.17245
652855,1.17182,1.17189,1.17179,1.17185
652915,1.1734,1.17358,1.1734,1.17357
652975,1.17408,1.17421,1.17408,1.1741
653035,1.17436,1.17436,1.17415,1.17423
653095,1.1747,1.17473,1.17463,1.17468
653155,1.17474,1.17508,1.17474,1.17489
653215,1.17534,1.17548,1.17518,1.17544
653275,1.17361,1.17377,1.17352,1.17371
653335,1.17244,1.17248,1.17239,1.1724
653395,1.17478,1.17479,1.17452,1.17472
653455,1.17432,1.17442,1.17422,1.17436
653515,1.17628,1.17646,1.17614,1.17628
653575,1.17546,1.17579,1.1753,1.17551
653635,1.17386,1.17441,1.17358,1.17388
653695,1.17363,1.17397,1.17351,1.17355
653755,1.17513,1.17528,1.1751,1.17512
653815,1.17446,1.17447,1.17431,1.17437
653875,1.17409,1.17435,1.17403,1.17409
653935,1.1746,1.17477,1.17436,1.1745
653995,1.17493,1.17505,1.17486,1.175
654055,1.17489,1.17489,1.17485,1.17485
654112,1.17445,1.17476,1.17445,1.17452
654172,1.17446,1.17447,1.17439,1.17441
654232,1.17439,1.17441,1.1743,1.17436
654292,1.17346,1.17351,1.17318,1.17325
654352,1.17316,1.17316,1.17289,1.17299
654412,1.17196,1.17198,1.17186,1.17195
654472,1.1716,1.17162,1.17148,1.17161
654532,1.17059,1.17068,1.17032,1.17042
654592,1.17223,1.17259,1.17219,1.17243
654652,1.17373,1.17402,1.17346,1.17387
654712,1.17229,1.17245,1.17208,1.17216
654772,1.17136,1.17147,1.17127,1.17143
654832,1.1719,1.17194,1.17168,1.17177
654892,1.17128,1.17151,1.17086,1.17087
654952,1.17239,1.17242,1.17223,1.17239
655012,1.17082,1.1709,1.17028,1.17038
655072,1.17123,1.17159,1.17123,1.17141
655132,1.1714,1.17151,1.17117,1.17147
655192,1.17055,1.1706,1.17042,1.17053
655252,1.17175,1.17181,1.17171,1.17172
655312,1.17141,1.17152,1.17138,1.17145
655372,1.17122,1.17144,1.17117,1.17133
655432,1.17119,1.17121,1.17104,1.17116
655492,1.1711,1.17122,1.17099,1.17122
655547,1.17121,1.17172,1.17118,1.17161
655607,1.17149,1.17161,1.17148,1.17149
655667,1.17195,1.17204,1.17191,1.172
655727,1.17251,1.17256,1.17236,1.17241
655787,1.17339,1.17345,1.17335,1.17335
655847,1.1732,1.17323,1.17308,1.17314
655907,1.17281,1.17282,1.17267,1.17268
655967,1.17321,1.17325,1.17304,1.17309
656027,1.17346,1.17346,1.17322,1.17323
656087,1.17242,1.17246,1.17204,1.17204
656147,1.17323,1.17348,1.17319,1.17344
656207,1.1749,1.17511,1.17487,1.17487
656267,1.1757,1.17578,1.1756,1.17567
656327,1.17525,1.17525,1.17461,1.1749
656387,1.17649,1.17673,1.17647,1.17658
656447,1.17639,1.17658,1.17639,1.17653
656507,1.17864,1.17903,1.17851,1.17854
656567,1.17896,1.1791,1.17869,1.17869
656627,1.17843,1.17864,1.17841,1.17852
656687,1.17865,1.17866,1.1785,1.17859
656747,1.17768,1.17769,1.17759,1.17761
656807,1.17748,1.17761,1.17747,1.17759
656867,1.17838,1.17838,1.17815,1.17831
656927,1.17825,1.1783,1.17823,1.17829
656964,1.17808,1.17869,1.17806,1.17834
657024,1.17878,1.17881,1.17865,1.17869
657084,1.17889,1.17903,1.17868,1.17899
657144,1.17907,1.17924,1.17907,1.17921
657204,1.17864,1.17882,1.17861,1.17881
657264,1.1791,1.1791,1.17891,1.17891
657324,1.17923,1.17926,1.17894,1.17894
657384,1.17885,1.17891,1.17882,1.17886
657444,1.1786,1.17877,1.17857,1.17867
657504,1.17848,1.17848,1.17801,1.17817
657564,1.17765,1.17782,1.17764,1.17775
657624,1.17775,1.17785,1.17765,1.17771
657684,1.17799,1.17799,1.17781,1.17785
657744,1.17781,1.17789,1.17749,1.1776
657804,1.17957,1.17965,1.17949,1.17952
657864,1.17913,1.1794,1.17911,1.17928
657924,1.17799,1.17831,1.17795,1.17824
657984,1.17911,1.17918,1.17899,1.17912
658044,1.17777,1.17777,1.1776,1.17767
658104,1.17808,1.17809,1.17796,1.17805
658164,1.17786,1.17807,1.17782,1.17805
658224,1.17555,1.17555,1.17479,1.17506
658284,1.17503,1.17529,1.17503,1.17517
658344,1.17335,1.17339,1.17334,1.17335
658400,1.1733,1.17342,1.1733,1.1733
658460,1.17337,1.17338,1.17329,1.17334
658520,1.1737,1.17375,1.17361,1.17365
658580,1.17353,1.17353,1.1732,1.17326
658640,1.17282,1.17284,1.17249,1.17264
658700,1.17313,1.17314,1.17302,1.17303
658760,1.17281,1.17289,1.17278,1.17286
658820,1.17336,1.1734,1.17326,1.1733
658880,1.17382,1.17386,1.17367,1.17379
658940,1.17548,1.17571,1.17543,1.1755
659000,1.17664,1.17671,1.17655,1.1767
659060,1.17577,1.17582,1.17568,1.17572
659120,1.17597,1.17598,1.17575,1.17582
659180,1.17587,1.1764,1.17587,1.17635
659240,1.17737,1.17749,1.17714,1.17719
659300,1.17784,1.17788,1.17751,1.17754
659360,1.17615,1.17637,1.17611,1.1762
659420,1.17613,1.17622,1.17598,1.17609
659480,1.17666,1.1767,1.17647,1.1765
659540,1.17715,1.17722,1.17714,1.1772
659600,1.17666,1.17691,1.17663,1.17668
659660,1.17672,1.17688,1.1766,1.17682
659720,1.17603,1.17624,1.17603,1.17621
659780,1.176,1.17626,1.17599,1.17626
659836,1.17644,1.17692,1.17644,1.17678
659896,1.17682,1.17694,1.17681,1.17684
659956,1.17657,1.17657,1.17643,1.17643
660016,1.17648,1.1766,1.17644,1.17659
660076,1.17661,1.1767,1.17651,1.17655
660136,1.17707,1.17713,1.17701,1.17702
660196,1.17701,1.17706,1.17698,1.177
660256,1.17686,1.17691,1.17681,1.1769
660316,1.17746,1.17746,1.17719,1.1772
660376,1.17783,1.17791,1.17744,1.17744
660436,1.17663,1.17674,1.17621,1.17626
660496,1.17604,1.17631,1.17602,1.17624
660556,1.17587,1.17592,1.17569,1.17571
660616,1.17601,1.17607,1.17595,1.176
660676,1.17599,1.17602,1.17585,1.17586
660736,1.17553,1.17562,1.1753,1.17541
660796,1.17444,1.17462,1.17434,1.17434
660856,1.17473,1.17484,1.17461,1.17466
660916,1.17519,1.17543,1.17519,1.17536
660976,1.17544,1.17547,1.1753,1.1753
661036,1.17583,1.1759,1.17577,1.17588
661096,1.17574,1.17589,1.17574,1.17589
661156,1.17591,1.17602,1.17585,1.17599
661216,1.17587,1.17596,1.17568,1.17582
661259,1.17587,1.17628,1.17587,1.17624
661319,1.17639,1.17647,1.17639,1.17641
661379,1.17667,1.1767,1.17657,1.17667
661439,1.1761,1.17625,1.1761,1.17621
661499,1.1772,1.17727,1.1772,1.17724
661559,1.17782,1.17791,1.17781,1.17788
661619,1.1777,1.17776,1.1777,1.17772
661679,1.17753,1.17762,1.17752,1.17758
661739,1.17721,1.17728,1.1771,1.1771
661799,1.17738,1.17767,1.17737,1.17755
661859,1.17769,1.17865,1.17769,1.1786
661919,1.18017,1.18032,1.18004,1.18005
661979,1.17964,1.17966,1.17938,1.17939
662039,1.18028,1.18051,1.17992,1.18038
662099,1.17988,1.18015,1.17984,1.18
662159,1.18089,1.18181,1.18085,1.1815
662219,1.18066,1.18073,1.18048,1.18063
662279,1.18148,1.18157,1.1814,1.18142
662339,1.18186,1.18186,1.18168,1.18172
662399,1.18233,1.18251,1.1823,1.18246
662459,1.18231,1.18231,1.18216,1.18216
662519,1.1825,1.18265,1.18248,1.18259
662579,1.18255,1.18259,1.18233,1.18234
662639,1.18103,1.18119,1.18102,1.18109
662696,1.18142,1.18182,1.18132,1.1816
662756,1.18166,1.18176,1.1816,1.1816
662816,1.18156,1.18158,1.18122,1.18133
662876,1.18127,1.18128,1.18112,1.18118
662936,1.18175,1.18184,1.18169,1.18183
662996,1.18174,1.18176,1.18157,1.18158
663056,1.18169,1.18171,1.18164,1.18169
663116,1.18185,1.18185,1.18172,1.18174
663176,1.18209,1.18209,1.18188,1.18194
663236,1.18157,1.18166,1.18132,1.18161
663296,1.18199,1.18199,1.18175,1.18181
663356,1.18111,1.18116,1.18108,1.18111
663416,1.18025,1.18037,1.18023,1.1803
663476,1.17966,1.17971,1.17954,1.17957
663536,1.17937,1.17958,1.17937,1.17953
663596,1.18096,1.18096,1.18058,1.18058
663656,1.18151,1.18157,1.18127,1.18132
663716,1.18139,1.18151,1.18126,1.18131
663776,1.18041,1.18052,1.18023,1.18025
663836,1.18107,1.18109,1.18103,1.18106
663896,1.18095,1.18096,1.18087,1.18091
663956,1.181,1.18112,1.181,1.18108
664016,1.18126,1.18131,1.18125,1.1813
664075,1.1812,1.18131,1.1812,1.1812
664125,1.18135,1.18146,1.18124,1.18134
664185,1.18139,1.18144,1.18135,1.18143
664245,1.18127,1.18139,1.1812,1.18122
664305,1.17999,1.18002,1.17991,1.17995
664365,1.17959,1.1796,1.17948,1.17955
664425,1.17964,1.17971,1.17962,1.17965
664485,1.1795,1.1795,1.17935,1.17937
664545,1.17982,1.17992,1.17978,1.17985
664605,1.17943,1.17946,1.17921,1.17925
664665,1.17869,1.17873,1.17829,1.1785
664725,1.17804,1.17822,1.17793,1.1782
664785,1.17932,1.17936,1.17867,1.17868
664845,1.1788,1.17885,1.17857,1.17872
664905,1.1791,1.17924,1.17899,1.1791
664965,1.17883,1.17895,1.17872,1.17889
665025,1.1791,1.1791,1.17883,1.1789
665085,1.17541,1.17552,1.1753,1.1754
665145,1.17443,1.17443,1.17436,1.17441
665205,1.17388,1.17388,1.17329,1.1736
665265,1.17345,1.17347,1.17327,1.17327
665325,1.17379,1.17379,1.17369,1.1737
665385,1.17447,1.17454,1.17441,1.17452
665445,1.17477,1.17493,1.17472,1.17472
665505,1.17452,1.17453,1.17451,1.17453
665555,1.17446,1.17454,1.17433,1.17448
665615,1.17435,1.17436,1.17427,1.17434
665675,1.17419,1.17426,1.17416,1.17422
665735,1.17453,1.17466,1.17452,1.17455
665795,1.17429,1.1743,1.17408,1.1741
665855,1.1743,1.17434,1.17422,1.17428
665915,1.17438,1.17445,1.17438,1.17443
665975,1.17426,1.17435,1.1742,1.1742
666035,1.17455,1.17456,1.17408,1.17415
666095,1.17439,1.17462,1.17431,1.17456
666155,1.17416,1.17419,1.17411,1.17415
666215,1.17403,1.17406,1.17375,1.17396
666275,1.17298,1.17327,1.17298,1.17321
666335,1.17344,1.17355,1.17341,1.17347
666395,1.17486,1.17486,1.17458,1.17462
666455,1.17612,1.17639,1.17612,1.17614
666515,1.17613,1.17624,1.17612,1.1762
666575,1.17585,1.17594,1.17576,1.17588
666635,1.17539,1.17558,1.17537,1.17555
666695,1.17515,1.17527,1.17508,1.17527
666755,1.1754,1.17541,1.1753,1.17537
666815,1.17503,1.17513,1.175,1.17509
666875,1.17515,1.1753,1.17511,1.17525
666935,1.17452,1.17455,1.17452,1.17455
666986,1.17472,1.17495,1.17472,1.17493
667046,1.17427,1.17444,1.17427,1.17436
667106,1.17444,1.17477,1.17444,1.17475
667166,1.17479,1.17489,1.17474,1.17477
667226,1.17533,1.1754,1.17526,1.17527
667286,1.17436,1.17442,1.17432,1.17432
667346,1.17494,1.17496,1.17492,1.17493
667406,1.17522,1.17525,1.17513,1.17525
667466,1.17547,1.17547,1.17501,1.17516
667526,1.17368,1.17386,1.17352,1.1736
667586,1.17375,1.17375,1.17349,1.17356
667646,1.17064,1.17067,1.17056,1.17067
667706,1.17121,1.17122,1.171,1.17107
667766,1.17177,1.17198,1.17177,1.17191
667826,1.17081,1.17083,1.17056,1.17061
667886,1.16991,1.16994,1.16943,1.16967
667946,1.16982,1.16992,1.16966,1.16975
668006,1.16996,1.16998,1.1698,1.16997
668066,1.16995,1.17021,1.16984,1.17011
668126,1.16972,1.16978,1.16971,1.16973
668186,1.16954,1.16954,1.16939,1.16943
668246,1.16969,1.16976,1.16963,1.16974
668306,1.17048,1.17052,1.1704,1.17043
668366,1.17073,1.17081,1.17073,1.17078
668424,1.17098,1.17104,1.17086,1.17101
668483,1.17058,1.17058,1.17052,1.17055
668543,1.17065,1.17065,1.17053,1.17058
668603,1.17119,1.17128,1.17113,1.17126
668663,1.17089,1.17089,1.17073,1.17083
668723,1.17034,1.17036,1.17033,1.17034
668783,1.17024,1.1703,1.17022,1.1703
668843,1.17029,1.1704,1.17028,1.17036
668903,1.17084,1.17084,1.17054,1.17063
668963,1.17037,1.17037,1.17002,1.17026
669023,1.17157,1.17168,1.17147,1.17151
669083,1.17045,1.17055,1.17037,1.17039
669143,1.17102,1.17103,1.17079,1.17094
669203,1.17178,1.17183,1.17134,1.17155
669263,1.17316,1.17361,1.17316,1.1736
669323,1.17326,1.17334,1.17325,1.1733
669383,1.17301,1.17308,1.17289,1.1729
669443,1.17201,1.17207,1.1719,1.17194
669503,1.17159,1.17168,1.17157,1.17165
669563,1.17187,1.172,1.17186,1.17196
669623,1.17167,1.17168,1.17155,1.17155
669683,1.17187,1.17196,1.17177,1.17178
669743,1.17186,1.17186,1.17161,1.17177
669803,1.17181,1.17182,1.17181,1.17182
669855,1.17181,1.17198,1.17167,1.1717
669915,1.17129,1.17134,1.17124,1.17127
669975,1.17154,1.17158,1.17149,1.17158
670035,1.17235,1.17249,1.17232,1.17232
670095,1.17153,1.17153,1.17134,1.17138
670155,1.17146,1.17146,1.17133,1.17133
670215,1.17065,1.17066,1.17062,1.17064
670275,1.17055,1.17055,1.17047,1.17051
670335,1.17126,1.17126,1.17091,1.17103
670395,1.17045,1.17095,1.17043,1.17095
670455,1.17219,1.17219,1.17208,1.17215
670515,1.17375,1.17401,1.17375,1.17394
670575,1.17562,1.17589,1.17561,1.17568
670635,1.17668,1.17674,1.1766,1.17663
670695,1.17864,1.17871,1.17837,1.17839
670755,1.17772,1.17793,1.17765,1.17793
670815,1.1783,1.17832,1.1782,1.17832
670875,1.17819,1.17836,1.17811,1.17823
670935,1.17881,1.17891,1.17877,1.17884
670995,1.17817,1.17833,1.17817,1.17833
671055,1.17802,1.17802,1.17772,1.17775
671115,1.17669,1.1767,1.17654,1.17657
671175,1.17699,1.17699,1.17689,1.1769
671235,1.17695,1.177,1.17639,1.17672
671285,1.17668,1.17686,1.17664,1.17681
671344,1.17682,1.17687,1.1768,1.17683
671403,1.17683,1.17687,1.17674,1.17683
671463,1.17748,1.17756,1.17718,1.17723
671523,1.17666,1.17667,1.17652,1.17652
671583,1.17687,1.17687,1.17677,1.17679
671643,1.17761,1.17761,1.17738,1.17741
671703,1.17771,1.1778,1.17767,1.17779
671763,1.17776,1.17784,1.17768,1.17779
671823,1.17671,1.17697,1.17671,1.17696
671883,1.17767,1.17767,1.17703,1.1772
671943,1.17818,1.17839,1.17809,1.17837
672003,1.18063,1.18075,1.18061,1.18061
672063,1.18136,1.18142,1.1813,1.18131
672123,1.18057,1.18061,1.18035,1.18043
672183,1.18087,1.18092,1.18077,1.18086
672243,1.18195,1.18216,1.1818,1.18211
672303,1.18305,1.18329,1.18281,1.18282
672363,1.18232,1.18241,1.18194,1.18241
672423,1.18266,1.18291,1.18265,1.18289
672483,1.18317,1.18321,1.18315,1.1832
672543,1.18272,1.18281,1.18271,1.1828
672603,1.18244,1.18251,1.18241,1.18246
672663,1.18214,1.1822,1.18209,1.1822
672712,1.18229,1.18239,1.18222,1.18226
672772,1.18279,1.18289,1.18274,1.18284
672832,1.18289,1.18302,1.18282,1.18298
672892,1.18335,1.18338,1.18326,1.18333
672952,1.18353,1.18356,1.18352,1.18354
673012,1.18379,1.18396,1.18371,1.1839
673072,1.18467,1.18468,1.18461,1.18465
673132,1.18475,1.18479,1.18472,1.18476
673192,1.18459,1.18465,1.1845,1.18459
673252,1.1855,1.18552,1.18527,1.18543
673312,1.18673,1.18673,1.18636,1.18642
673372,1.18504,1.18504,1.18487,1.18492
673432,1.1845,1.18455,1.18428,1.18432
673492,1.18589,1.18591,1.18574,1.18581
673552,1.18505,1.18508,1.18483,1.18499
673612,1.18626,1.1863,1.18607,1.18623
673672,1.18606,1.18633,1.18605,1.18609
673732,1.18737,1.18748,1.18727,1.18741
673792,1.18691,1.18722,1.18691,1.18717
673852,1.18733,1.18736,1.18717,1.18733
673912,1.1867,1.1869,1.18664,1.1869
673972,1.18611,1.18624,1.18611,1.18617
674032,1.18591,1.18615,1.1859,1.18611
674092,1.18569,1.18617,1.18569,1.18579
674149,1.18616,1.18638,1.18601,1.18635
674209,1.18594,1.186,1.18587,1.1859
674269,1.18516,1.18516,1.18504,1.18511
674329,1.18457,1.18468,1.18455,1.18468
674389,1.1845,1.18451,1.18439,1.18448
674449,1.18424,1.18425,1.18398,1.18413
674509,1.18421,1.18429,1.18421,1.18424
674569,1.18447,1.18449,1.18439,1.18439
674629,1.1848,1.18505,1.1848,1.18496
674689,1.18482,1.18496,1.18462,1.18494
674749,1.18612,1.18612,1.18562,1.18577
674809,1.18443,1.18456,1.18441,1.18447
674869,1.18328,1.1833,1.18305,1.18305
674929,1.18291,1.18296,1.18273,1.18279
674989,1.18242,1.18263,1.18242,1.18257
675049,1.18261,1.18277,1.18249,1.18276
675109,1.18228,1.18238,1.18215,1.18218
675169,1.18286,1.18293,1.18265,1.1828
675229,1.18231,1.18235,1.18214,1.18215
675289,1.18221,1.18222,1.18211,1.18219
675349,1.18195,1.18199,1.18195,1.18196
675409,1.18188,1.18189,1.18179,1.1818
675469,1.18186,1.18197,1.18185,1.18189
675529,1.18177,1.18185,1.18175,1.18175
675587,1.18209,1.18212,1.18208,1.18211
675647,1.18226,1.18233,1.18224,1.18224
675707,1.18143,1.18144,1.18122,1.18125
675767,1.17997,1.18001,1.17987,1.17991
675827,1.18041,1.18041,1.18027,1.18031
675887,1.18036,1.18039,1.18029,1.18033
675947,1.18003,1.18003,1.17972,1.17972
676007,1.18019,1.18019,1.18015,1.18016
676067,1.18037,1.18038,1.18025,1.18027
676127,1.17988,1.18009,1.17968,1.18008
676187,1.18285,1.18294,1.18277,1.18285
676247,1.18385,1.18386,1.18363,1.1837
676307,1.18463,1.18477,1.18462,1.18476
676367,1.18476,1.18482,1.18451,1.18456
676427,1.18449,1.18471,1.18446,1.18465
676487,1.1853,1.18543,1.18526,1.18532
676547,1.1839,1.18391,1.18355,1.18357
676607,1.18354,1.18364,1.18346,1.18353
676667,1.18428,1.18434,1.18416,1.18419
676727,1.18433,1.18446,1.18423,1.18443
676787,1.18553,1.18558,1.18551,1.18558
676847,1.18585,1.18591,1.18583,1.18587
676907,1.18626,1.18629,1.18624,1.18624
676967,1.18546,1.18549,1.18546,1.18548
677025,1.18569,1.18605,1.18561,1.18569
677085,1.18419,1.18439,1.18419,1.18438
677145,1.18479,1.18486,1.18467,1.18478
677205,1.18479,1.18486,1.18467,1.18478
677265,1.18444,1.18467,1.18441,1.18462
677325,1.18395,1.18395,1.1839,1.18392
677385,1.18363,1.18372,1.18362,1.18371
677445,1.18336,1.18339,1.18329,1.18332
677505,1.18327,1.18332,1.18326,1.18329
677565,1.18313,1.18324,1.18304,1.18324
677625,1.18342,1.18343,1.183,1.18315
677685,1.1833,1.18334,1.18281,1.18286
677745,1.18182,1.18184,1.18167,1.18179
677805,1.181,1.18101,1.18078,1.18085
677865,1.18234,1.18237,1.18219,1.18232
677925,1.18214,1.18228,1.18211,1.18226
677985,1.18134,1.18157,1.18127,1.1815
678045,1.1817,1.18186,1.1816,1.18173
678105,1.18125,1.18125,1.18088,1.18091
678165,1.18154,1.18171,1.18151,1.18164
678225,1.18239,1.1824,1.18229,1.1823
678285,1.18158,1.18161,1.18137,1.18143
678345,1.18129,1.18133,1.1812,1.18132
678405,1.18069,1.18069,1.18062,1.18065
678465,1.1809,1.1811,1.18079,1.18086
678505,1.1808,1.18095,1.1808,1.18084
678565,1.18072,1.18074,1.18069,1.18069
678625,1.18092,1.18094,1.18082,1.18091
678685,1.18208,1.1822,1.18206,1.18214
678745,1.18183,1.182,1.18183,1.182
678805,1.18226,1.18226,1.18212,1.18213
678865,1.18205,1.18211,1.18205,1.18209
678924,1.18245,1.18267,1.18244,1.18267
678983,1.18334,1.18339,1.18327,1.18338
679043,1.18317,1.18319,1.1829,1.18294
679103,1.18184,1.18201,1.18169,1.1817
679163,1.18092,1.18092,1.18075,1.18079
679223,1.18086,1.18087,1.18058,1.18058
679283,1.18143,1.18157,1.18138,1.18151
679343,1.18238,1.18248,1.18238,1.18242
679403,1.18271,1.18278,1.18268,1.18276
679463,1.18347,1.18374,1.18347,1.18373
679523,1.18241,1.18247,1.1824,1.18247
679583,1.18336,1.18337,1.1832,1.18331
679643,1.1829,1.18297,1.18287,1.18297
679703,1.18252,1.1826,1.18249,1.18255
679763,1.18119,1.18121,1.18105,1.18108
679823,1.1809,1.18091,1.18086,1.18087
679883,1.17949,1.17978,1.17949,1.17967
679943,1.17871,1.17874,1.17861,1.17871
680003,1.17801,1.17801,1.1778,1.17785
680063,1.17818,1.17822,1.17809,1.1781
680123,1.1779,1.17792,1.17772,1.17779
680183,1.17799,1.17803,1.17782,1.17783
680243,1.17778,1.17778,1.17769,1.17769
680303,1.17769,1.17772,1.17755,1.17763
680363,1.17793,1.17795,1.17785,1.17789
680423,1.1784,1.1784,1.17809,1.17813
680483,1.17677,1.17705,1.17675,1.1769
680543,1.17706,1.17707,1.17678,1.17691
680603,1.17645,1.17649,1.1761,1.17613
680663,1.17485,1.17487,1.1745,1.17455
680723,1.1738,1.17382,1.17367,1.17371
680783,1.17364,1.17366,1.17335,1.17336
680843,1.17267,1.17271,1.17223,1.17228
680903,1.17342,1.17371,1.17307,1.1737
680963,1.17325,1.17357,1.17311,1.17352
681023,1.17508,1.17539,1.17493,1.17527
681083,1.1751,1.17513,1.17502,1.17507
681143,1.17505,1.1751,1.17501,1.17504
681203,1.1751,1.17532,1.1751,1.17526
681263,1.17466,1.17475,1.17466,1.17471
681323,1.17457,1.17461,1.17451,1.17461
681375,1.17451,1.17469,1.17447,1.17464
681434,1.17483,1.17483,1.17472,1.17482
681494,1.17482,1.17482,1.17466,1.1747
681554,1.17515,1.17518,1.175,1.17501
681614,1.1757,1.17582,1.17566,1.17578
681674,1.17479,1.17481,1.17476,1.17476
681734,1.17523,1.17528,1.17522,1.17527
681794,1.17528,1.17538,1.17528,1.17532
681854,1.17547,1.17549,1.17507,1.17509
681914,1.17546,1.17546,1.17496,1.17505
681974,1.17361,1.17401,1.17361,1.1739
682034,1.17291,1.17317,1.17289,1.17317
682094,1.17258,1.17275,1.17255,1.17269
682154,1.17172,1.17183,1.17156,1.17164
682214,1.17038,1.17063,1.17038,1.17048
682274,1.17041,1.17045,1.17,1.17023
682334,1.16918,1.16936,1.16904,1.16929
682394,1.16839,1.16843,1.16806,1.16806
682454,1.16571,1.16592,1.16566,1.16581
682514,1.16605,1.16608,1.16597,1.16602
682574,1.1658,1.16583,1.16577,1.16578
682634,1.16701,1.16722,1.16701,1.16718
682694,1.16742,1.16746,1.16733,1.16737
682754,1.16743,1.16743,1.16684,1.16734
682809,1.1674,1.16742,1.1671,1.16717
682869,1.16697,1.16699,1.1669,1.16694
682929,1.16782,1.16782,1.16751,1.16752
682989,1.16741,1.1675,1.16725,1.1674
683049,1.16841,1.16841,1.16822,1.16824
683109,1.16858,1.1686,1.1685,1.1685
683169,1.16904,1.16911,1.16904,1.1691
683229,1.16815,1.1683,1.1681,1.1681
683289,1.16806,1.16806,1.16788,1.168
683349,1.16781,1.16783,1.16761,1.16772
683409,1.16765,1.16811,1.16765,1.16799
683469,1.16688,1.16723,1.16688,1.16716
683529,1.16733,1.16756,1.16709,1.16713
683589,1.16728,1.16768,1.16728,1.16768
683649,1.16723,1.16741,1.16722,1.16732
683709,1.16992,1.17002,1.16963,1.16979
683769,1.16868,1.16895,1.16865,1.16888
683829,1.16777,1.1688,1.16777,1.16879
683889,1.16467,1.16485,1.16461,1.16477
683949,1.16508,1.16512,1.16495,1.16501
684009,1.16456,1.16458,1.16436,1.16437
684069,1.1644,1.16455,1.16439,1.16442
684129,1.16463,1.16474,1.16461,1.16465
684189,1.16498,1.16498,1.16476,1.16478
684246,1.16439,1.16446,1.16423,1.16423
684306,1.16415,1.16424,1.16412,1.16419
684366,1.16416,1.16416,1.16398,1.164
684426,1.16418,1.16424,1.16416,1.1642
684486,1.16438,1.16442,1.16429,1.16432
684546,1.16404,1.16404,1.16389,1.16389
684606,1.16309,1.16321,1.16307,1.16315
684666,1.16372,1.16375,1.16354,1.16365
684726,1.16429,1.1643,1.1639,1.16393
684786,1.16299,1.16324,1.16295,1.16301
684846,1.16331,1.16342,1.1632,1.16324
684906,1.16402,1.16415,1.16385,1.16414
684966,1.16476,1.16487,1.16469,1.16475
685026,1.16511,1.16527,1.1651,1.16516
685086,1.16458,1.16477,1.16457,1.16477
685146,1.1637,1.16386,1.16369,1.16383
685206,1.16319,1.16344,1.16298,1.16337
